ENSMUST00000177592	ENSMUSG00000078515	8131
ENSMUST00000108813	ENSMUSG00000009575	8100
ENSMUST00000098333	ENSMUSG00000035569	8067
ENSMUST00000046624	ENSMUSG00000037652	7968
ENSMUST00000174189	ENSMUSG00000047146	7965
ENSMUST00000173905	ENSMUSG00000047146	7958
ENSMUST00000068394	ENSMUSG00000055026	7951
ENSMUST00000177294	ENSMUSG00000024913	7937
ENSMUST00000120071	ENSMUSG00000030465	7893
ENSMUST00000098696	ENSMUSG00000030465	7893
ENSMUST00000093469	ENSMUSG00000030465	7886
ENSMUST00000201528	ENSMUSG00000092060	7881
ENSMUST00000121473	ENSMUSG00000062209	7858
ENSMUST00000027146	ENSMUSG00000025997	7858
ENSMUST00000059287	ENSMUSG00000028664	7786
ENSMUST00000179030	ENSMUSG00000052331	7715
ENSMUST00000112851	ENSMUSG00000031285	7712
ENSMUST00000029574	ENSMUSG00000027962	7694
ENSMUST00000120594	ENSMUSG00000064115	7675
ENSMUST00000004214	ENSMUSG00000004110	7665
ENSMUST00000058806	ENSMUSG00000046006	7631
ENSMUST00000173741	ENSMUSG00000028403	7594
ENSMUST00000209233	ENSMUSG00000078611	7563
ENSMUST00000190771	ENSMUSG00000025997	7557
ENSMUST00000109445	ENSMUSG00000053141	7529
ENSMUST00000109442	ENSMUSG00000053141	7529
ENSMUST00000100085	ENSMUSG00000026834	7468
ENSMUST00000075054	ENSMUSG00000063887	7426
ENSMUST00000121803	ENSMUSG00000022656	7393
ENSMUST00000114934	ENSMUSG00000002107	7384
ENSMUST00000194641	ENSMUSG00000037174	7367
ENSMUST00000166624	ENSMUSG00000026384	7367
ENSMUST00000038472	ENSMUSG00000034551	7345
ENSMUST00000130247	ENSMUSG00000034555	7343
ENSMUST00000003459	ENSMUSG00000020437	7316
ENSMUST00000172299	ENSMUSG00000047496	7308
ENSMUST00000070699	ENSMUSG00000056536	7305
ENSMUST00000180110	ENSMUSG00000046876	7300
ENSMUST00000167708	ENSMUSG00000046876	7300
ENSMUST00000072437	ENSMUSG00000062282	7300
ENSMUST00000034533	ENSMUSG00000032034	7300
ENSMUST00000131996	ENSMUSG00000019775	7293
ENSMUST00000117676	ENSMUSG00000019775	7293
ENSMUST00000112832	ENSMUSG00000036192	7278
ENSMUST00000112828	ENSMUSG00000036192	7278
ENSMUST00000107745	ENSMUSG00000033981	7271
ENSMUST00000174391	ENSMUSG00000032423	7248
ENSMUST00000205149	ENSMUSG00000030283	7242
ENSMUST00000167348	ENSMUSG00000026463	7237
ENSMUST00000037380	ENSMUSG00000037685	7191
ENSMUST00000101497	ENSMUSG00000002413	7148
ENSMUST00000156180	ENSMUSG00000029655	7145
ENSMUST00000199707	ENSMUSG00000052544	7142
ENSMUST00000102728	ENSMUSG00000075324	7141
ENSMUST00000170438	ENSMUSG00000002107	7122
ENSMUST00000202131	ENSMUSG00000092060	7120
ENSMUST00000190298	ENSMUSG00000009418	7107
ENSMUST00000067414	ENSMUSG00000009418	7107
ENSMUST00000029559	ENSMUSG00000027947	7105
ENSMUST00000191107	ENSMUSG00000021219	7092
ENSMUST00000116415	ENSMUSG00000031816	7087
ENSMUST00000150033	ENSMUSG00000037339	7042
ENSMUST00000147971	ENSMUSG00000020883	7038
ENSMUST00000099805	ENSMUSG00000056457	6977
ENSMUST00000103182	ENSMUSG00000027339	6972
ENSMUST00000189735	ENSMUSG00000020633	6960
ENSMUST00000185539	ENSMUSG00000018189	6955
ENSMUST00000194558	ENSMUSG00000027782	6943
ENSMUST00000041769	ENSMUSG00000035770	6939
ENSMUST00000085840	ENSMUSG00000090100	6919
ENSMUST00000057135	ENSMUSG00000090100	6919
ENSMUST00000028728	ENSMUSG00000027272	6919
ENSMUST00000069417	ENSMUSG00000055691	6916
ENSMUST00000136139	ENSMUSG00000038766	6907
ENSMUST00000098873	ENSMUSG00000038766	6907
ENSMUST00000107204	ENSMUSG00000038766	6900
ENSMUST00000094662	ENSMUSG00000070717	6875
ENSMUST00000097724	ENSMUSG00000038174	6855
ENSMUST00000036646	ENSMUSG00000034724	6850
ENSMUST00000048274	ENSMUSG00000038172	6837
ENSMUST00000075159	ENSMUSG00000029238	6834
ENSMUST00000193603	ENSMUSG00000063887	6817
ENSMUST00000111800	ENSMUSG00000053617	6816
ENSMUST00000049369	ENSMUSG00000042694	6816
ENSMUST00000041226	ENSMUSG00000037390	6815
ENSMUST00000113559	ENSMUSG00000075415	6807
ENSMUST00000163287	ENSMUSG00000025159	6803
ENSMUST00000102659	ENSMUSG00000042272	6794
ENSMUST00000110481	ENSMUSG00000063894	6782
ENSMUST00000152103	ENSMUSG00000040797	6771
ENSMUST00000072012	ENSMUSG00000058022	6763
ENSMUST00000107826	ENSMUSG00000014030	6752
ENSMUST00000046898	ENSMUSG00000040929	6737
ENSMUST00000162819	ENSMUSG00000038733	6730
ENSMUST00000041240	ENSMUSG00000041889	6708
ENSMUST00000036018	ENSMUSG00000040891	6703
ENSMUST00000101454	ENSMUSG00000031328	6702
ENSMUST00000168566	ENSMUSG00000027663	6695
ENSMUST00000182289	ENSMUSG00000051111	6689
ENSMUST00000112825	ENSMUSG00000051331	6655
ENSMUST00000176158	ENSMUSG00000030879	6654
ENSMUST00000164954	ENSMUSG00000091091	6628
ENSMUST00000064770	ENSMUSG00000008575	6624
ENSMUST00000107247	ENSMUSG00000008575	6621
ENSMUST00000133279	ENSMUSG00000074141	6609
ENSMUST00000090243	ENSMUSG00000029924	6591
ENSMUST00000179801	ENSMUSG00000102752	6586
ENSMUST00000110367	ENSMUSG00000038143	6575
ENSMUST00000127461	ENSMUSG00000035045	6571
ENSMUST00000105546	ENSMUSG00000062866	6544
ENSMUST00000051396	ENSMUSG00000026600	6537
ENSMUST00000107245	ENSMUSG00000008575	6512
ENSMUST00000079644	ENSMUSG00000028639	6503
ENSMUST00000039695	ENSMUSG00000042353	6483
ENSMUST00000169324	ENSMUSG00000040596	6475
ENSMUST00000109333	ENSMUSG00000061474	6454
ENSMUST00000150821	ENSMUSG00000026667	6450
ENSMUST00000123399	ENSMUSG00000026667	6450
ENSMUST00000137404	ENSMUSG00000027977	6442
ENSMUST00000060270	ENSMUSG00000048012	6439
ENSMUST00000103112	ENSMUSG00000035877	6433
ENSMUST00000111742	ENSMUSG00000030268	6431
ENSMUST00000176486	ENSMUSG00000029705	6427
ENSMUST00000087879	ENSMUSG00000046449	6421
ENSMUST00000166890	ENSMUSG00000004347	6407
ENSMUST00000076354	ENSMUSG00000058254	6376
ENSMUST00000078875	ENSMUSG00000052372	6375
ENSMUST00000087659	ENSMUSG00000042807	6349
ENSMUST00000210367	ENSMUSG00000078185	6343
ENSMUST00000097741	ENSMUSG00000042807	6343
ENSMUST00000100528	ENSMUSG00000014349	6340
ENSMUST00000124121	ENSMUSG00000040537	6337
ENSMUST00000115388	ENSMUSG00000040537	6337
ENSMUST00000115386	ENSMUSG00000040537	6337
ENSMUST00000088761	ENSMUSG00000040537	6337
ENSMUST00000088744	ENSMUSG00000040537	6337
ENSMUST00000211882	ENSMUSG00000038143	6332
ENSMUST00000086400	ENSMUSG00000055541	6292
ENSMUST00000108384	ENSMUSG00000027508	6291
ENSMUST00000053157	ENSMUSG00000059816	6283
ENSMUST00000055001	ENSMUSG00000025959	6269
ENSMUST00000182024	ENSMUSG00000025427	6225
ENSMUST00000129069	ENSMUSG00000053768	6224
ENSMUST00000184254	ENSMUSG00000083780	6221
ENSMUST00000108245	ENSMUSG00000069072	6221
ENSMUST00000076541	ENSMUSG00000039298	6205
ENSMUST00000182869	ENSMUSG00000090812	6175
ENSMUST00000078324	ENSMUSG00000017412	6172
ENSMUST00000102761	ENSMUSG00000017412	6167
ENSMUST00000102760	ENSMUSG00000017412	6167
ENSMUST00000102759	ENSMUSG00000055371	6167
ENSMUST00000205438	ENSMUSG00000034951	6166
ENSMUST00000034731	ENSMUSG00000032207	6150
ENSMUST00000100302	ENSMUSG00000050965	6132
ENSMUST00000105406	ENSMUSG00000020262	6120
ENSMUST00000201972	ENSMUSG00000092060	6092
ENSMUST00000201705	ENSMUSG00000092060	6091
ENSMUST00000195530	ENSMUSG00000016200	6077
ENSMUST00000087703	ENSMUSG00000024050	6066
ENSMUST00000069749	ENSMUSG00000024511	6060
ENSMUST00000210785	ENSMUSG00000063626	6054
ENSMUST00000072804	ENSMUSG00000051910	6049
ENSMUST00000146506	ENSMUSG00000002102	6039
ENSMUST00000204904	ENSMUSG00000064302	6029
ENSMUST00000100429	ENSMUSG00000002107	6029
ENSMUST00000114924	ENSMUSG00000002107	6018
ENSMUST00000037881	ENSMUSG00000039270	6018
ENSMUST00000182085	ENSMUSG00000026014	6011
ENSMUST00000144521	ENSMUSG00000063663	6003
ENSMUST00000192991	ENSMUSG00000057335	6001
ENSMUST00000126073	ENSMUSG00000020262	5992
ENSMUST00000118075	ENSMUSG00000061143	5991
ENSMUST00000144547	ENSMUSG00000020262	5962
ENSMUST00000068962	ENSMUSG00000039607	5953
ENSMUST00000211561	ENSMUSG00000053963	5945
ENSMUST00000124098	ENSMUSG00000026883	5928
ENSMUST00000184458	ENSMUSG00000038679	5926
ENSMUST00000115746	ENSMUSG00000004317	5922
ENSMUST00000069142	ENSMUSG00000025955	5919
ENSMUST00000212541	ENSMUSG00000026237	5904
ENSMUST00000188134	ENSMUSG00000041459	5882
ENSMUST00000211821	ENSMUSG00000004110	5877
ENSMUST00000183059	ENSMUSG00000046101	5863
ENSMUST00000079605	ENSMUSG00000060206	5848
ENSMUST00000109460	ENSMUSG00000035877	5836
ENSMUST00000199808	ENSMUSG00000038095	5830
ENSMUST00000160770	ENSMUSG00000013076	5829
ENSMUST00000136399	ENSMUSG00000036912	5829
ENSMUST00000199004	ENSMUSG00000038095	5824
ENSMUST00000202525	ENSMUSG00000057406	5823
ENSMUST00000151397	ENSMUSG00000040797	5821
ENSMUST00000029213	ENSMUSG00000027670	5821
ENSMUST00000128276	ENSMUSG00000045589	5818
ENSMUST00000097376	ENSMUSG00000036473	5813
ENSMUST00000163779	ENSMUSG00000025889	5806
ENSMUST00000131730	ENSMUSG00000063275	5804
ENSMUST00000184590	ENSMUSG00000050315	5802
ENSMUST00000032207	ENSMUSG00000030114	5786
ENSMUST00000119581	ENSMUSG00000032625	5760
ENSMUST00000056502	ENSMUSG00000046449	5758
ENSMUST00000023336	ENSMUSG00000022657	5758
ENSMUST00000168381	ENSMUSG00000073557	5754
ENSMUST00000066679	ENSMUSG00000053930	5750
ENSMUST00000043189	ENSMUSG00000026442	5733
ENSMUST00000205977	ENSMUSG00000030814	5722
ENSMUST00000066037	ENSMUSG00000022641	5718
ENSMUST00000162899	ENSMUSG00000026344	5717
ENSMUST00000141159	ENSMUSG00000068373	5711
ENSMUST00000028600	ENSMUSG00000027177	5711
ENSMUST00000029719	ENSMUSG00000028078	5709
ENSMUST00000185131	ENSMUSG00000020160	5690
ENSMUST00000062483	ENSMUSG00000048402	5686
ENSMUST00000123325	ENSMUSG00000022237	5673
ENSMUST00000186548	ENSMUSG00000034832	5672
ENSMUST00000156679	ENSMUSG00000022237	5672
ENSMUST00000114679	ENSMUSG00000046699	5664
ENSMUST00000122432	ENSMUSG00000002266	5657
ENSMUST00000162671	ENSMUSG00000022788	5649
ENSMUST00000109401	ENSMUSG00000009470	5640
ENSMUST00000054425	ENSMUSG00000045022	5640
ENSMUST00000111535	ENSMUSG00000068250	5638
ENSMUST00000114900	ENSMUSG00000029826	5629
ENSMUST00000175774	ENSMUSG00000008496	5622
ENSMUST00000098679	ENSMUSG00000008496	5622
ENSMUST00000143590	ENSMUSG00000043671	5619
ENSMUST00000154424	ENSMUSG00000040855	5592
ENSMUST00000143681	ENSMUSG00000031353	5592
ENSMUST00000112334	ENSMUSG00000040855	5592
ENSMUST00000022985	ENSMUSG00000022357	5590
ENSMUST00000184485	ENSMUSG00000099083	5588
ENSMUST00000024881	ENSMUSG00000024077	5580
ENSMUST00000169129	ENSMUSG00000051910	5577
ENSMUST00000166877	ENSMUSG00000051910	5577
ENSMUST00000106612	ENSMUSG00000051910	5577
ENSMUST00000167376	ENSMUSG00000021877	5570
ENSMUST00000006525	ENSMUSG00000006362	5569
ENSMUST00000000285	ENSMUSG00000000276	5556
ENSMUST00000170800	ENSMUSG00000026674	5551
ENSMUST00000027985	ENSMUSG00000026674	5550
ENSMUST00000184951	ENSMUSG00000038126	5549
ENSMUST00000192155	ENSMUSG00000021466	5548
ENSMUST00000132699	ENSMUSG00000070565	5532
ENSMUST00000114987	ENSMUSG00000039145	5529
ENSMUST00000206632	ENSMUSG00000034867	5517
ENSMUST00000070117	ENSMUSG00000056167	5515
ENSMUST00000111134	ENSMUSG00000055067	5504
ENSMUST00000030628	ENSMUSG00000028826	5501
ENSMUST00000014694	ENSMUSG00000014550	5500
ENSMUST00000190574	ENSMUSG00000102049	5495
ENSMUST00000186476	ENSMUSG00000094410	5495
ENSMUST00000197015	ENSMUSG00000016346	5477
ENSMUST00000049792	ENSMUSG00000016346	5470
ENSMUST00000171654	ENSMUSG00000032289	5468
ENSMUST00000034829	ENSMUSG00000032289	5468
ENSMUST00000161827	ENSMUSG00000029510	5466
ENSMUST00000091355	ENSMUSG00000027506	5462
ENSMUST00000127720	ENSMUSG00000028619	5459
ENSMUST00000046521	ENSMUSG00000038256	5459
ENSMUST00000169406	ENSMUSG00000091277	5455
ENSMUST00000067429	ENSMUSG00000054387	5439
ENSMUST00000019128	ENSMUSG00000000568	5432
ENSMUST00000035985	ENSMUSG00000066640	5421
ENSMUST00000020513	ENSMUSG00000020273	5421
ENSMUST00000057896	ENSMUSG00000036197	5415
ENSMUST00000079659	ENSMUSG00000032407	5410
ENSMUST00000196250	ENSMUSG00000008763	5405
ENSMUST00000212750	ENSMUSG00000046707	5396
ENSMUST00000034472	ENSMUSG00000031990	5391
ENSMUST00000165420	ENSMUSG00000048911	5381
ENSMUST00000110194	ENSMUSG00000048911	5380
ENSMUST00000183902	ENSMUSG00000048911	5378
ENSMUST00000086854	ENSMUSG00000046709	5371
ENSMUST00000141722	ENSMUSG00000019790	5369
ENSMUST00000140797	ENSMUSG00000030306	5367
ENSMUST00000100772	ENSMUSG00000030306	5367
ENSMUST00000039008	ENSMUSG00000037172	5367
ENSMUST00000115110	ENSMUSG00000050555	5354
ENSMUST00000208526	ENSMUSG00000040177	5353
ENSMUST00000115411	ENSMUSG00000024122	5349
ENSMUST00000062458	ENSMUSG00000044847	5347
ENSMUST00000101283	ENSMUSG00000063663	5344
ENSMUST00000072767	ENSMUSG00000059495	5343
ENSMUST00000201530	ENSMUSG00000030002	5340
ENSMUST00000062122	ENSMUSG00000047419	5338
ENSMUST00000100143	ENSMUSG00000075376	5334
ENSMUST00000121153	ENSMUSG00000056537	5331
ENSMUST00000118314	ENSMUSG00000046449	5331
ENSMUST00000099309	ENSMUSG00000074768	5329
ENSMUST00000061552	ENSMUSG00000074305	5325
ENSMUST00000154819	ENSMUSG00000026110	5322
ENSMUST00000151952	ENSMUSG00000026110	5322
ENSMUST00000115403	ENSMUSG00000025938	5322
ENSMUST00000115402	ENSMUSG00000025938	5319
ENSMUST00000041866	ENSMUSG00000063663	5317
ENSMUST00000092794	ENSMUSG00000069769	5313
ENSMUST00000111775	ENSMUSG00000026469	5312
ENSMUST00000165743	ENSMUSG00000036046	5305
ENSMUST00000100262	ENSMUSG00000023169	5296
ENSMUST00000088454	ENSMUSG00000023169	5296
ENSMUST00000023099	ENSMUSG00000022462	5296
ENSMUST00000139425	ENSMUSG00000063919	5295
ENSMUST00000022816	ENSMUSG00000022205	5284
ENSMUST00000118500	ENSMUSG00000022604	5283
ENSMUST00000172073	ENSMUSG00000041459	5271
ENSMUST00000084125	ENSMUSG00000041459	5271
ENSMUST00000029667	ENSMUSG00000028033	5266
ENSMUST00000040474	ENSMUSG00000036473	5264
ENSMUST00000041463	ENSMUSG00000037196	5255
ENSMUST00000141573	ENSMUSG00000046709	5238
ENSMUST00000112848	ENSMUSG00000046709	5238
ENSMUST00000112847	ENSMUSG00000046709	5238
ENSMUST00000203029	ENSMUSG00000042129	5233
ENSMUST00000029905	ENSMUSG00000028240	5223
ENSMUST00000037603	ENSMUSG00000034320	5222
ENSMUST00000171400	ENSMUSG00000090291	5211
ENSMUST00000170420	ENSMUSG00000026659	5208
ENSMUST00000211622	ENSMUSG00000065954	5203
ENSMUST00000084512	ENSMUSG00000065954	5203
ENSMUST00000178228	ENSMUSG00000045912	5198
ENSMUST00000163867	ENSMUSG00000020312	5198
ENSMUST00000149499	ENSMUSG00000037110	5195
ENSMUST00000176790	ENSMUSG00000052534	5193
ENSMUST00000189248	ENSMUSG00000062760	5192
ENSMUST00000165113	ENSMUSG00000041459	5189
ENSMUST00000010319	ENSMUSG00000010175	5188
ENSMUST00000173860	ENSMUSG00000077450	5187
ENSMUST00000209632	ENSMUSG00000031529	5178
ENSMUST00000201066	ENSMUSG00000000184	5176
ENSMUST00000176074	ENSMUSG00000010601	5174
ENSMUST00000171751	ENSMUSG00000033565	5174
ENSMUST00000166610	ENSMUSG00000033565	5174
ENSMUST00000116420	ENSMUSG00000034442	5173
ENSMUST00000096040	ENSMUSG00000029830	5173
ENSMUST00000159563	ENSMUSG00000016493	5169
ENSMUST00000111581	ENSMUSG00000033565	5165
ENSMUST00000022371	ENSMUSG00000021824	5164
ENSMUST00000112936	ENSMUSG00000075376	5163
ENSMUST00000206725	ENSMUSG00000063801	5162
ENSMUST00000185175	ENSMUSG00000052040	5160
ENSMUST00000061833	ENSMUSG00000048503	5154
ENSMUST00000169256	ENSMUSG00000063455	5150
ENSMUST00000112298	ENSMUSG00000042121	5148
ENSMUST00000058524	ENSMUSG00000047749	5148
ENSMUST00000155309	ENSMUSG00000028132	5147
ENSMUST00000128909	ENSMUSG00000028132	5147
ENSMUST00000027632	ENSMUSG00000026383	5140
ENSMUST00000167944	ENSMUSG00000051323	5131
ENSMUST00000183461	ENSMUSG00000026933	5130
ENSMUST00000029714	ENSMUSG00000028073	5129
ENSMUST00000106126	ENSMUSG00000028036	5125
ENSMUST00000115567	ENSMUSG00000024431	5124
ENSMUST00000212605	ENSMUSG00000069895	5117
ENSMUST00000060309	ENSMUSG00000051323	5116
ENSMUST00000001722	ENSMUSG00000001672	5113
ENSMUST00000193376	ENSMUSG00000051323	5112
ENSMUST00000028110	ENSMUSG00000026771	5099
ENSMUST00000048880	ENSMUSG00000041886	5098
ENSMUST00000039331	ENSMUSG00000040972	5096
ENSMUST00000156096	ENSMUSG00000031012	5094
ENSMUST00000115438	ENSMUSG00000031012	5094
ENSMUST00000033321	ENSMUSG00000031012	5094
ENSMUST00000197588	ENSMUSG00000027710	5091
ENSMUST00000189999	ENSMUSG00000057329	5089
ENSMUST00000148243	ENSMUSG00000040596	5089
ENSMUST00000186089	ENSMUSG00000032253	5068
ENSMUST00000065784	ENSMUSG00000033658	5065
ENSMUST00000101290	ENSMUSG00000073006	5061
ENSMUST00000144808	ENSMUSG00000030732	5051
ENSMUST00000121215	ENSMUSG00000057894	5048
ENSMUST00000191941	ENSMUSG00000026721	5045
ENSMUST00000113447	ENSMUSG00000030020	5041
ENSMUST00000113446	ENSMUSG00000030020	5041
ENSMUST00000113445	ENSMUSG00000030020	5039
ENSMUST00000026264	ENSMUSG00000025234	5039
ENSMUST00000079324	ENSMUSG00000001687	5033
ENSMUST00000102592	ENSMUSG00000030516	5030
ENSMUST00000033339	ENSMUSG00000031026	5024
ENSMUST00000174586	ENSMUSG00000028382	5018
ENSMUST00000027775	ENSMUSG00000026495	5014
ENSMUST00000170667	ENSMUSG00000035378	5013
ENSMUST00000177517	ENSMUSG00000034799	5009
ENSMUST00000138250	ENSMUSG00000018999	5003
ENSMUST00000027886	ENSMUSG00000026594	5001
ENSMUST00000109887	ENSMUSG00000048251	5000
ENSMUST00000109565	ENSMUSG00000069170	4993
ENSMUST00000165640	ENSMUSG00000037007	4968
ENSMUST00000044324	ENSMUSG00000022237	4951
ENSMUST00000120876	ENSMUSG00000048330	4950
ENSMUST00000084724	ENSMUSG00000028300	4947
ENSMUST00000161051	ENSMUSG00000005610	4945
ENSMUST00000176732	ENSMUSG00000026872	4944
ENSMUST00000031519	ENSMUSG00000029544	4937
ENSMUST00000032717	ENSMUSG00000030507	4931
ENSMUST00000107094	ENSMUSG00000052684	4928
ENSMUST00000192185	ENSMUSG00000040848	4922
ENSMUST00000109070	ENSMUSG00000078906	4922
ENSMUST00000108665	ENSMUSG00000020890	4921
ENSMUST00000148647	ENSMUSG00000040455	4912
ENSMUST00000030465	ENSMUSG00000028699	4910
ENSMUST00000167107	ENSMUSG00000055240	4904
ENSMUST00000149154	ENSMUSG00000051323	4901
ENSMUST00000108590	ENSMUSG00000078810	4901
ENSMUST00000101151	ENSMUSG00000034312	4896
ENSMUST00000045138	ENSMUSG00000040124	4894
ENSMUST00000126574	ENSMUSG00000029173	4892
ENSMUST00000102769	ENSMUSG00000026766	4891
ENSMUST00000022720	ENSMUSG00000022124	4879
ENSMUST00000175755	ENSMUSG00000005980	4877
ENSMUST00000190131	ENSMUSG00000054115	4875
ENSMUST00000020461	ENSMUSG00000055053	4871
ENSMUST00000044190	ENSMUSG00000037375	4870
ENSMUST00000140108	ENSMUSG00000039298	4869
ENSMUST00000147563	ENSMUSG00000025786	4868
ENSMUST00000113158	ENSMUSG00000068966	4866
ENSMUST00000028125	ENSMUSG00000026788	4866
ENSMUST00000141429	ENSMUSG00000061533	4861
ENSMUST00000024823	ENSMUSG00000024026	4852
ENSMUST00000162961	ENSMUSG00000079036	4846
ENSMUST00000170367	ENSMUSG00000041540	4842
ENSMUST00000111749	ENSMUSG00000041540	4842
ENSMUST00000178391	ENSMUSG00000096597	4838
ENSMUST00000102883	ENSMUSG00000028382	4838
ENSMUST00000201002	ENSMUSG00000045302	4834
ENSMUST00000150920	ENSMUSG00000040387	4834
ENSMUST00000108218	ENSMUSG00000040387	4834
ENSMUST00000032279	ENSMUSG00000030172	4832
ENSMUST00000204881	ENSMUSG00000030056	4830
ENSMUST00000164666	ENSMUSG00000071856	4830
ENSMUST00000026094	ENSMUSG00000025104	4830
ENSMUST00000185139	ENSMUSG00000030172	4824
ENSMUST00000162792	ENSMUSG00000033400	4822
ENSMUST00000162294	ENSMUSG00000090206	4820
ENSMUST00000113169	ENSMUSG00000030257	4820
ENSMUST00000131835	ENSMUSG00000030257	4817
ENSMUST00000144326	ENSMUSG00000038546	4809
ENSMUST00000121573	ENSMUSG00000015882	4803
ENSMUST00000176686	ENSMUSG00000055531	4801
ENSMUST00000164523	ENSMUSG00000090602	4797
ENSMUST00000033549	ENSMUSG00000031204	4797
ENSMUST00000201821	ENSMUSG00000045302	4793
ENSMUST00000108234	ENSMUSG00000027669	4791
ENSMUST00000124270	ENSMUSG00000053702	4788
ENSMUST00000105636	ENSMUSG00000039410	4788
ENSMUST00000060062	ENSMUSG00000051276	4788
ENSMUST00000031389	ENSMUSG00000029437	4787
ENSMUST00000160690	ENSMUSG00000040151	4785
ENSMUST00000207233	ENSMUSG00000048787	4780
ENSMUST00000106750	ENSMUSG00000020720	4764
ENSMUST00000033965	ENSMUSG00000031561	4762
ENSMUST00000137454	ENSMUSG00000040111	4760
ENSMUST00000113322	ENSMUSG00000030067	4755
ENSMUST00000176565	ENSMUSG00000030067	4751
ENSMUST00000004686	ENSMUSG00000069633	4750
ENSMUST00000175778	ENSMUSG00000036529	4749
ENSMUST00000138363	ENSMUSG00000054555	4746
ENSMUST00000043634	ENSMUSG00000016763	4745
ENSMUST00000105965	ENSMUSG00000028901	4743
ENSMUST00000050480	ENSMUSG00000046753	4743
ENSMUST00000020008	ENSMUSG00000019861	4740
ENSMUST00000183038	ENSMUSG00000058690	4735
ENSMUST00000172457	ENSMUSG00000008683	4731
ENSMUST00000106588	ENSMUSG00000008683	4725
ENSMUST00000209750	ENSMUSG00000004698	4724
ENSMUST00000070330	ENSMUSG00000040265	4723
ENSMUST00000125563	ENSMUSG00000079465	4711
ENSMUST00000212276	ENSMUSG00000051339	4709
ENSMUST00000211733	ENSMUSG00000051339	4709
ENSMUST00000089003	ENSMUSG00000030302	4709
ENSMUST00000048112	ENSMUSG00000042216	4709
ENSMUST00000099007	ENSMUSG00000074527	4704
ENSMUST00000151913	ENSMUSG00000057173	4693
ENSMUST00000202643	ENSMUSG00000039959	4689
ENSMUST00000075856	ENSMUSG00000054611	4684
ENSMUST00000078070	ENSMUSG00000064065	4682
ENSMUST00000060303	ENSMUSG00000046982	4678
ENSMUST00000197679	ENSMUSG00000027947	4670
ENSMUST00000113884	ENSMUSG00000025656	4668
ENSMUST00000190824	ENSMUSG00000033147	4666
ENSMUST00000105638	ENSMUSG00000039410	4666
ENSMUST00000105637	ENSMUSG00000039410	4666
